Year,Month,Origin,"state","city",ArrdelayCount,MeanArrDelay,AirCount
2005,11,LYH,"VA","Lynchburg",29,21.551724,87
2005,11,MLI,"IL","Moline",142,36.119718,426
2005,11,MRY,"CA","Monterey",254,23.133858,609
2005,11,MSO,"MT","Missoula",117,22.564102,303
2005,11,MTJ,"CO","Montrose",41,13.487804,149
2005,11,OGG,"HI","Kahului",307,19.576547,1110
2005,11,OKC,"OK","Oklahoma City",586,25.767918,1691
2005,11,ONT,"CA","Ontario",1231,17.813972,2960
2005,11,PHL,"PA","Philadelphia",3451,29.524775,9062
2005,6,GRR,"MI","Grand Rapids",479,33.265135,1217
2005,6,HPN,"NY","White Plains",217,55.953917,487
2005,6,ILM,"NC","Wilmington",150,28.140000,367
2005,6,JFK,"NY","New York",4770,37.689517,8430
2005,6,LAN,"MI","Lansing",92,28.608695,292
2005,6,LAS,"NV","Las Vegas",6700,26.136417,13842
2005,6,MDT,"PA","Harrisburg",182,36.054945,629
2005,6,MIA,"FL","Miami",2967,41.580721,5349
2005,6,MOD,"CA","Modesto",44,21.386363,118
2005,6,OGG,"HI","Kahului",376,16.566489,1323
2005,6,PHL,"PA","Philadelphia",5273,50.955054,10475
2005,6,PIT,"PA","Pittsburgh",1975,38.082025,4474
2005,6,PSG,"AK","Petersburg",46,42.456521,60
2005,6,RAP,"SD","Rapid City",154,27.740259,344
2005,6,ROC,"NY","Rochester",544,42.943014,1582
2005,6,SAN,"CA","San Diego",3075,21.215934,7498
2005,6,SAT,"TX","San Antonio",1312,21.506097,3261
2005,6,SEA,"WA","Seattle",6000,34.643166,9313
2005,6,SJT,"TX","San Angelo",61,19.475409,202
2005,6,SMX,"CA","Santa Maria",45,8.911111,174
2005,6,STT,"VI","Charlotte Amalie",128,24.750000,268
2005,6,SUN,"ID","Hailey",108,21.787037,299
2005,6,SYR,"NY","Syracuse",443,41.453724,1247
2005,6,TUP,"MS","Tupelo",44,29.840909,85
2005,6,TVC,"MI","Traverse City",131,29.847328,299
2005,6,TYR,"TX","Tyler",80,20.800000,225
2005,7,ACK,"MA","Nantucket",46,79.521739,72
2005,7,ATW,"WI","Appleton",54,29.685185,160
2005,7,BRW,"AK","Barrow",47,37.361702,61
2005,7,BUF,"NY","Buffalo",1200,39.997500,2312
2005,7,CAE,"SC","Columbia",472,51.612288,891
2005,7,CHS,"SC","Charleston",601,40.264559,1241
2005,7,CLT,"NC","Charlotte",5226,35.791810,10021
2005,7,DAL,"TX","Dallas",1703,34.311802,3417
2005,7,FAR,"ND","Fargo",138,24.934782,352
2005,7,GST,"AK","Gustavus",22,26.045454,31
2005,7,ISO,"NC","Kinston",35,32.228571,84
2005,7,KTN,"AK","Ketchikan",199,39.251256,276
2005,7,LAW,"OK","Lawton",74,27.878378,184
2005,7,LGB,"CA","Long Beach",508,23.822834,979
2005,7,LIH,"HI","Lihue",100,18.640000,700
2005,7,LSE,"WI","La Crosse",40,28.150000,110
2005,7,MCI,"MO","Kansas City",2040,33.189215,4812
2005,7,MCN,"GA","Macon",24,44.875000,82
2005,7,MFR,"OR","Medford",189,13.481481,505
2005,7,MHT,"NH","Manchester",968,39.691115,2127
2005,7,OMA,"NE","Omaha",737,35.392130,1977
2002,11,FSM,"AR","Fort Smith",53,10.905660,222
2002,11,HPN,"NY","White Plains",146,37.246575,381
2002,11,ILM,"NC","Wilmington",25,15.720000,119
2002,11,IND,"IN","Indianapolis",833,23.085234,2526
2002,11,ISP,"NY","Islip",274,21.518248,871
2002,11,JFK,"NY","New York",1803,23.606766,4103
2002,11,LAN,"MI","Lansing",60,7.966666,216
2002,11,LAS,"NV","Las Vegas",3879,20.988656,10590
2002,11,MBS,"MI","Saginaw",34,7.176470,115
2002,11,MIA,"FL","Miami",1721,22.028471,4592
2002,11,MRY,"CA","Monterey",57,33.157894,156
2002,11,MSO,"MT","Missoula",32,28.937500,146
2002,11,OAK,"CA","Oakland",2179,21.619091,5014
2002,11,OKC,"OK","Oklahoma City",379,21.303430,1606
2002,11,ONT,"CA","Ontario",999,17.706706,2594
2002,11,PIT,"PA","Pittsburgh",1732,19.107390,5532
2002,11,RAP,"SD","Rapid City",23,13.652173,88
2002,11,SAN,"CA","San Diego",2214,20.624209,5989
2002,11,SAV,"GA","Savannah",132,13.825757,348
2002,11,SDF,"KY","Louisville",392,25.969387,1262
2002,11,SEA,"WA","Seattle",2544,21.037735,7486
2002,11,SGF,"MO","Springfield",105,18.923809,363
2002,11,TUL,"OK","Tulsa",437,18.128146,1594
2002,11,TXK,"AR","Texarkana",38,11.342105,103
2002,11,TYR,"TX","Tyler",33,19.575757,226
2002,11,VPS,"FL","Valparaiso",72,26.777777,205
2002,12,ABQ,"NM","Albuquerque",1170,22.900854,2854
2002,12,AZO,"MI","Kalamazoo",65,32.415384,161
2002,12,BDL,"CT","Windsor Locks",1129,31.801594,2575
2002,12,CHS,"SC","Charleston",122,31.008196,339
2002,12,DBQ,"IA","Dubuque",30,42.400000,83
2002,12,DCA,"VA","Arlington",2178,26.969237,5767
2002,12,DTW,"MI","Detroit",5758,31.661167,11123
2002,12,ELP,"TX","El Paso",742,24.939353,1673
2002,12,FAT,"CA","Fresno",105,41.514285,284
2002,12,GEG,"WA","Spokane",373,22.276139,986
2002,12,GPT,"MS","Gulfport-Biloxi",30,13.200000,101
2002,12,GTF,"MT","Great Falls",46,18.347826,153
2002,12,IAD,"VA","Chantilly",1559,28.691468,3512
2002,12,JNU,"AK","Juneau",160,28.900000,253
2002,12,LBB,"TX","Lubbock",263,28.657794,654
2005,11,RDD,"CA","Redding",67,32.358208,143
2005,11,RST,"MN","Rochester",59,31.830508,190
2002,11,IAD,"VA","Chantilly",1197,20.892230,3414
2002,11,JAX,"FL","Jacksonville",633,17.804107,1829
2002,11,LGA,"NY","New York",3526,22.801474,7734
2002,11,MDT,"PA","Harrisburg",111,28.828828,467
2002,11,MFE,"TX","McAllen",53,9.301886,238
2002,11,MLB,"FL","Melbourne",24,19.666666,88
2002,11,MOB,"AL","Mobile",53,25.943396,135
2002,11,OME,"AK","Nome",35,16.257142,85
2002,11,PNS,"FL","Pensacola",83,20.084337,315
2002,11,PSG,"AK","Petersburg",17,16.529411,50
2002,11,RDU,"NC","Raleigh",1333,21.664666,3535
2002,11,RNO,"NV","Reno",582,22.190721,1923
2002,11,ROC,"NY","Rochester",226,28.079646,720
2002,11,SAT,"TX","San Antonio",842,16.961995,2996
2002,11,SJC,"CA","San Jose",1467,23.247443,4756
2002,11,SNA,"CA","Santa Ana",1297,23.689282,3433
2002,11,SYR,"NY","Syracuse",318,24.119496,722
2002,12,COS,"CO","Colorado Springs",180,30.283333,622
2002,12,EVV,"IN","Evansville",50,27.420000,131
2002,12,FAR,"ND","Fargo",46,18.043478,228
2002,12,FCA,"MT","Kalispell",42,22.500000,123
2002,12,FSD,"SD","Sioux Falls",33,19.666666,167
2002,12,FSM,"AR","Fort Smith",65,20.492307,231
2002,12,HNL,"HI","Honolulu",140,28.678571,950
2002,12,HPN,"NY","White Plains",170,52.423529,337
2002,12,ILM,"NC","Wilmington",35,24.457142,121
2002,12,IND,"IN","Indianapolis",1100,29.769090,2596
2002,12,KTN,"AK","Ketchikan",93,26.150537,176
2002,12,LGB,"CA","Long Beach",109,29.880733,260
2002,12,LIH,"HI","Lihue",12,19.166666,101
2002,12,MBS,"MI","Saginaw",40,16.950000,114
2002,12,MCI,"MO","Kansas City",1565,27.396805,4694
2002,12,MHT,"NH","Manchester",568,31.411971,1227
2002,12,MSP,"MN","Minneapolis",4778,23.316868,11713
2002,12,MSY,"LA","New Orleans",1483,26.366824,4020
2002,12,OMA,"NE","Omaha",486,23.656378,1477
2002,12,ORD,"IL","Chicago",10998,32.701673,26416
2002,12,OTZ,"AK","Kotzebue",47,29.893617,85
2002,12,PDX,"OR","Portland",1963,23.548650,4026
2002,12,PIT,"PA","Pittsburgh",2596,27.131741,5463
2002,12,SAV,"GA","Savannah",119,30.563025,319
2002,12,SDF,"KY","Louisville",544,30.794117,1279
2002,12,SRQ,"FL","Sarasota",118,26.118644,271
2002,12,TUL,"OK","Tulsa",664,31.561746,1592
2002,2,ALB,"NY","Albany",341,20.046920,1055
2002,2,ANC,"AK","Anchorage",625,20.833600,1331
2002,2,BOI,"ID","Boise",248,19.983870,798
2002,2,BUF,"NY","Buffalo",477,17.501048,1098
2002,2,BUR,"CA","Burbank",660,16.616666,1891
2002,2,CLL,"TX","College Station",32,11.593750,162
2002,2,DFW,"TX","Dallas-Fort Worth",7431,24.673395,20549
2002,2,DRO,"CO","Durango",8,12.625000,55
2002,2,EUG,"OR","Eugene",27,29.037037,83
2002,2,FLL,"FL","Ft. Lauderdale",1805,20.474238,4062
2002,2,FWA,"IN","Fort Wayne",60,19.833333,159
2002,2,GRB,"WI","Green Bay",127,21.157480,325
2002,2,HLN,"MT","Helena",20,10.050000,54
2002,2,ILE,"TX","Killeen",51,20.705882,213
2002,2,KOA,"HI","Kailua/Kona",28,48.071428,112
2002,2,LAW,"OK","Lawton",39,16.000000,185
2002,2,LSE,"WI","La Crosse",35,25.200000,123
2002,2,MAF,"TX","Midland",154,14.396103,549
2002,2,MLI,"IL","Moline",43,31.534883,136
2002,2,MOT,"ND","Minot",21,8.571428,84
2002,2,MQT,NA,NA,7,25.714285,20
2002,2,MSN,"WI","Madison",169,24.189349,458
2002,2,PSP,"CA","Palm Springs",224,23.040178,634
2002,2,SBA,"CA","Santa Barbara",35,20.171428,244
2002,2,SBN,"IN","South Bend",7,14.000000,14
2002,2,SBP,"CA","San Luis Obispo",36,15.861111,186
2002,2,SCC,"AK","Deadhorse",12,37.583333,36
2002,2,SPS,"TX","Wichita Falls",26,18.153846,132
2002,2,STX,"VI","Christiansted",27,25.629629,56
2002,2,TLH,"FL","Tallahassee",28,12.285714,82
2002,2,TVC,"MI","Traverse City",46,24.869565,132
2002,3,BHM,"AL","Birmingham",547,19.906764,1408
2002,3,BIL,"MT","Billings",114,22.763157,275
2002,3,BWI,"MD","Baltimore",3528,21.314909,7226
2002,3,BZN,"MT","Bozeman",94,35.563829,160
2002,3,CVG,"KY","Covington",3107,19.850016,5184
2002,3,DBQ,"IA","Dubuque",23,35.391304,89
2002,3,DCA,"VA","Arlington",1957,18.674501,5658
2002,3,EWR,"NJ","Newark",3816,21.503406,8732
2002,3,FAT,"CA","Fresno",52,19.211538,264
2002,3,FSD,"SD","Sioux Falls",49,37.979591,146
2002,3,GEG,"WA","Spokane",381,21.944881,975
2005,7,PNS,"FL","Pensacola",446,36.636771,944
2005,7,PSP,"CA","Palm Springs",237,19.987341,632
2005,7,SAV,"GA","Savannah",667,42.305847,1305
2005,7,SBP,"CA","San Luis Obispo",159,16.754716,480
2005,7,SNA,"CA","Santa Ana",1860,23.800537,4134
2001,6,ATL,"GA","Atlanta",12643,33.356402,20898
2001,6,AUS,"TX","Austin",1339,23.479462,3676
2002,10,AUS,"TX","Austin",1189,18.503784,3355
2002,10,AZO,"MI","Kalamazoo",51,15.313725,181
2002,10,BGR,"ME","Bangor",161,30.260869,253
2002,10,BMI,"IL","Bloomington",21,24.000000,90
2002,10,BNA,"TN","Nashville",1452,19.548898,4159
2002,10,CHA,"TN","Chattanooga",19,18.315789,57
2002,10,CLE,"OH","Cleveland",1416,18.054378,3559
2002,10,DAY,"OH","Dayton",276,25.644927,653
2002,10,DLH,"MN","Duluth",56,20.589285,219
2002,10,DTW,"MI","Detroit",5118,19.412270,11735
2002,10,DUT,"AK","Unalaska",34,23.294117,45
2002,10,ELP,"TX","El Paso",623,19.733547,1788
2002,10,FNT,"MI","Flint",30,19.000000,118
2002,10,GPT,"MS","Gulfport-Biloxi",27,20.925925,91
2002,10,IAD,"VA","Chantilly",1712,17.653621,3624
2002,10,JAC,"WY","Jackson",4,23.000000,6
2002,10,LGA,"NY","New York",3006,19.894876,8165
2002,10,MDT,"PA","Harrisburg",189,18.830687,513
2002,10,MFE,"TX","McAllen",58,23.500000,249
2002,10,MLB,"FL","Melbourne",33,21.515151,93
2002,10,MOB,"AL","Mobile",73,28.054794,148
2002,10,OME,"AK","Nome",28,42.964285,93
2002,10,PNS,"FL","Pensacola",128,24.484375,330
2002,10,PSG,"AK","Petersburg",32,37.437500,53
2002,10,RNO,"NV","Reno",733,21.396998,2046
2002,10,ROC,"NY","Rochester",260,19.961538,789
2002,10,SAT,"TX","San Antonio",1034,22.512572,3146
2002,10,SJC,"CA","San Jose",1557,21.922286,5168
2002,10,SLC,"UT","Salt Lake City",1530,16.637254,5809
2002,10,SNA,"CA","Santa Ana",1229,19.406834,3715
2002,10,STL,"MO","St Louis",3727,16.966460,10728
2002,11,ACT,"TX","Waco",32,9.750000,200
2002,11,BET,"AK","Bethel",45,22.511111,109
2002,11,BIS,"ND","Bismarck",14,46.785714,115
2002,11,DLG,"AK","Dillingham",2,11.500000,11
2002,11,EVV,"IN","Evansville",48,27.166666,132
2002,11,FAR,"ND","Fargo",45,17.555555,213
2002,11,GGG,"TX","Longview",12,28.000000,113
2002,11,GSP,"SC","Greer",149,19.852348,370
2002,11,KTN,"AK","Ketchikan",53,21.584905,164
2002,11,LAX,"CA","Los Angeles",5081,22.212753,14439
2002,11,LGB,"CA","Long Beach",132,20.507575,337
2002,11,LIH,"HI","Lihue",22,14.181818,97
2002,11,MDW,"IL","Chicago",1708,20.000000,4336
2002,11,MHT,"NH","Manchester",528,29.409090,1232
2002,11,MSP,"MN","Minneapolis",3703,18.312989,11387
2002,11,OMA,"NE","Omaha",387,21.516795,1434
2002,11,PDX,"OR","Portland",1291,20.708752,3878
2002,11,SFO,"CA","San Francisco",2588,22.261978,7612
2002,11,SRQ,"FL","Sarasota",105,18.838095,235
2002,11,SWF,"NY","Newburgh",46,32.152173,140
2002,11,XNA,"AR","Fayetteville/Springdale/Rogers",136,24.786764,385
2002,12,ADQ,"AK","Kodiak",14,22.285714,57
2002,12,AKN,"AK","King Salmon",2,140.000000,12
2002,12,ATL,"GA","Atlanta",9421,25.764250,18476
2002,12,AUS,"TX","Austin",1324,23.736404,3139
2002,12,AVP,"PA","Wilkes-Barre/Scranton",27,26.555555,89
2002,12,BGR,"ME","Bangor",104,37.365384,209
2002,12,BTV,"VT","Burlington",122,24.713114,271
2002,12,CHA,"TN","Chattanooga",12,48.750000,58
2002,12,CLE,"OH","Cleveland",1586,29.051702,3615
2002,12,CMH,"OH","Columbus",1138,28.056239,2577
2002,12,CMI,"IL","Champaign/Urbana",64,26.703125,132
2002,12,DFW,"TX","Dallas-Fort Worth",8800,27.580227,23011
2002,12,GUC,"CO","Gunnison",8,25.625000,23
2002,12,HRL,"TX","Harlingen",184,27.559782,331
2002,12,IAH,"TX","Houston",4786,24.581696,9708
2002,12,JAX,"FL","Jacksonville",852,25.865023,1864
2002,12,MEM,"TN","Memphis",1903,25.121912,4155
2002,12,MFE,"TX","McAllen",81,22.407407,262
2002,12,MLB,"FL","Melbourne",31,38.225806,93
2002,12,MOB,"AL","Mobile",72,38.458333,165
2002,12,OME,"AK","Nome",39,38.897435,87
2002,12,ORF,"VA","Norfolk",646,27.964396,1345
2002,12,PIA,"IL","Peoria",48,25.812500,113
2002,12,PSG,"AK","Petersburg",19,26.000000,43
2002,12,PWM,"ME","Portland",221,27.850678,475
2002,12,RDU,"NC","Raleigh",1641,33.865935,3479
2002,12,SNA,"CA","Santa Ana",1498,22.777036,3572
2002,12,SYR,"NY","Syracuse",377,29.432360,698
2002,12,TOL,"OH","Toledo",52,37.519230,147
2002,12,PBI,"FL","West Palm Beach",736,32.732336,1933
2002,12,PHX,"AZ","Phoenix",7378,22.696394,14264
2002,12,SBN,"IN","South Bend",1,8.000000,3
2002,12,SFO,"CA","San Francisco",3890,31.098200,7899
2002,12,SLC,"UT","Salt Lake City",2222,21.306030,5726
2002,12,WRG,"AK","Wrangell",13,34.769230,49
2002,12,XNA,"AR","Fayetteville/Springdale/Rogers",150,39.780000,346
2002,2,BDL,"CT","Windsor Locks",899,19.384872,2510
2002,2,BET,"AK","Bethel",30,22.800000,103
2002,2,BPT,"TX","Beaumont/Port Arthur",28,15.964285,111
2002,2,BQN,"PR","Aguadilla",4,7.750000,16
2002,2,CHS,"SC","Charleston",121,8.942148,322
2002,2,CLT,"NC","Charlotte",3669,16.895339,8840
2002,2,COS,"CO","Colorado Springs",151,17.470198,612
2002,2,EGE,"CO","Eagle",94,39.372340,262
2002,2,EYW,"FL","Key West",70,13.300000,167
2002,2,FCA,"MT","Kalispell",31,15.161290,110
2002,2,FSM,"AR","Fort Smith",42,35.023809,210
2002,2,HPN,"NY","White Plains",154,20.116883,484
2002,2,HRL,"TX","Harlingen",117,14.940170,319
2002,2,JNU,"AK","Juneau",161,24.962732,250
2002,2,LBB,"TX","Lubbock",193,18.165803,582
2002,2,LIT,"AR","Little Rock",325,19.015384,1029
2002,2,MBS,"MI","Saginaw",56,22.053571,167
2002,2,OKC,"OK","Oklahoma City",411,16.591240,1483
2002,2,PHX,"AZ","Phoenix",4503,17.399955,12661
2002,2,PIA,"IL","Peoria",42,23.880952,107
2002,2,PIT,"PA","Pittsburgh",2514,18.253778,6896
2002,2,PWM,"ME","Portland",183,21.863387,524
2002,2,SAN,"CA","San Diego",1931,17.137234,5458
2002,2,SRQ,"FL","Sarasota",137,19.000000,319
2002,2,TXK,"AR","Texarkana",16,20.000000,120
2002,3,BRO,"TX","Brownsville",12,42.750000,36
2002,3,BRW,"AK","Barrow",30,33.466666,59
2002,3,BTV,"VT","Burlington",115,23.695652,215
2002,3,CMI,"IL","Champaign/Urbana",61,39.508196,142
2002,3,CRP,"TX","Corpus Christi",193,17.217616,414
2002,3,DAB,"FL","Daytona Beach",113,18.327433,154
2002,3,GTF,"MT","Great Falls",62,26.725806,183
2002,3,HDN,"CO","Hayden",70,81.714285,175
2002,3,ILM,"NC","Wilmington",54,12.518518,179
2002,3,IND,"IN","Indianapolis",1241,25.906526,2675
2005,8,CLT,"NC","Charlotte",4625,28.777081,9974
2005,8,CPR,"WY","Casper",142,28.633802,334
2005,8,DAL,"TX","Dallas",1774,28.801014,3517
2005,8,DBQ,"IA","Dubuque",27,21.555555,123
2005,8,FAT,"CA","Fresno",394,17.847715,1212
2005,8,FLO,"SC","Florence",37,49.054054,79
2005,8,GEG,"WA","Spokane",441,19.210884,1216
2005,8,HPN,"NY","White Plains",223,27.484304,489
2005,8,HRL,"TX","Harlingen",185,30.118918,503
2005,8,LCH,"LA","Lake Charles",71,20.211267,114
2005,8,LIH,"HI","Lihue",79,39.278481,689
2005,8,MCN,"GA","Macon",42,74.714285,83
2005,8,MDT,"PA","Harrisburg",221,33.266968,643
2005,8,MQT,NA,NA,23,34.434782,88
2005,8,MSN,"WI","Madison",330,26.142424,824
2005,8,PFN,"FL","Panama City",153,51.424836,226
2005,8,PIT,"PA","Pittsburgh",1692,28.545508,4523
2005,8,PSG,"AK","Petersburg",50,33.520000,60
2005,8,PSP,"CA","Palm Springs",236,18.241525,642
2005,8,SAN,"CA","San Diego",3492,22.429266,7876
2005,8,SAT,"TX","San Antonio",1368,27.735380,3467
2005,8,SBP,"CA","San Luis Obispo",205,23.160975,490
2005,8,SGF,"MO","Springfield",284,26.394366,759
2005,8,SMX,"CA","Santa Maria",61,13.786885,186
2005,8,SNA,"CA","Santa Ana",1818,20.090759,4183
2005,8,STT,"VI","Charlotte Amalie",131,34.358778,252
2005,8,STX,"VI","Christiansted",19,33.473684,41
2005,8,TUL,"OK","Tulsa",771,30.645914,1878
2005,8,YAK,"AK","Yakutat",40,51.700000,62
2005,9,APF,"FL","Naples",15,70.200000,89
2005,9,BZN,"MT","Bozeman",108,14.768518,410
2005,9,CAK,"OH","Akron",242,25.260330,855
2005,9,CDC,"UT","Cedar City",40,13.225000,89
2005,9,CDV,"AK","Cordova",41,34.365853,60
2005,9,CIC,"CA","Chico",43,14.302325,86
2005,9,CID,"IA","Cedar Rapids",190,28.668421,654
2005,9,COD,"WY","Cody",59,21.067796,115
2005,9,CSG,"GA","Columbus",43,35.767441,114
2005,9,ERI,"PA","Erie",12,12.166666,85
2005,9,FAI,"AK","Fairbanks",166,23.204819,441
2005,9,TOL,"OH","Toledo",82,22.402439,398
2006,1,ALB,"NY","Albany",447,34.662192,1246
2006,1,AUS,"TX","Austin",1171,23.397950,3416
2006,1,BGM,"NY","Binghamton",9,22.888888,58
2006,1,BPT,"TX","Beaumont/Port Arthur",12,21.916666,23
2006,1,BQN,"PR","Aguadilla",24,26.333333,93
2005,11,SJU,"PR","San Juan",792,21.380050,1887
2005,5,HPN,"NY","White Plains",222,24.900900,639
2005,5,IAD,"VA","Chantilly",5136,24.917834,11109
2005,5,ILM,"NC","Wilmington",141,21.950354,356
2005,5,JFK,"NY","New York",4046,20.742956,8555
2005,5,LAN,"MI","Lansing",78,23.525641,367
2005,5,LAS,"NV","Las Vegas",6086,22.710483,14238
2005,5,LCH,"LA","Lake Charles",72,22.013888,133
2005,5,MDT,"PA","Harrisburg",160,31.856250,664
2005,5,MIA,"FL","Miami",2156,34.323747,5353
2005,5,MOD,"CA","Modesto",40,32.900000,119
2005,5,OGG,"HI","Kahului",286,16.972027,1205
2005,5,PHL,"PA","Philadelphia",4104,26.079191,11063
2005,5,PIT,"PA","Pittsburgh",1552,24.608247,4681
2005,5,PSG,"AK","Petersburg",29,61.413793,62
2005,5,RAP,"SD","Rapid City",99,18.070707,317
2005,5,RNO,"NV","Reno",780,22.667948,2300
2005,5,ROC,"NY","Rochester",438,27.696347,1628
2005,5,SAN,"CA","San Diego",2914,18.651681,7444
2005,5,SAT,"TX","San Antonio",1116,23.455197,3267
2005,5,SEA,"WA","Seattle",4597,30.997172,8676
2005,5,SJT,"TX","San Angelo",62,20.725806,206
2005,5,SMX,"CA","Santa Maria",43,11.883720,180
2005,5,STL,"MO","St Louis",1671,25.253141,5754
2005,5,STT,"VI","Charlotte Amalie",87,26.839080,277
2005,5,SUN,"ID","Hailey",39,16.589743,229
2005,5,SYR,"NY","Syracuse",355,25.949295,1226
2005,5,TUL,"OK","Tulsa",660,19.537878,1826
2005,5,TYR,"TX","Tyler",83,15.975903,212
2005,6,ACK,"MA","Nantucket",14,69.071428,31
2005,6,ATW,"WI","Appleton",58,36.913793,174
2005,6,BRW,"AK","Barrow",51,42.372549,56
2005,6,BUF,"NY","Buffalo",924,37.957792,2255
2005,6,CEC,"CA","Crescent City",19,31.789473,77
2005,6,CHS,"SC","Charleston",487,31.342915,1214
2005,6,CLT,"NC","Charlotte",5019,33.140864,9846
2005,6,CPR,"WY","Casper",120,19.066666,314
2005,6,DAL,"TX","Dallas",1232,16.043019,3495
2005,6,FAR,"ND","Fargo",156,28.685897,341
2005,6,GST,"AK","Gustavus",12,22.000000,24
2005,6,ISO,"NC","Kinston",48,38.145833,88
2005,6,KTN,"AK","Ketchikan",162,38.364197,251
2005,6,LAW,"OK","Lawton",66,18.045454,186
2005,6,LAX,"CA","Los Angeles",8553,22.002104,19326
2005,6,LGB,"CA","Long Beach",415,24.026506,951
2005,6,LIH,"HI","Lihue",112,22.321428,646
2005,6,LSE,"WI","La Crosse",56,34.910714,115
2005,6,MCN,"GA","Macon",46,40.782608,83
2005,6,MEM,"TN","Memphis",1963,25.820173,4115
2005,6,MFR,"OR","Medford",171,22.888888,441
2005,6,MHT,"NH","Manchester",828,37.142512,2118
2005,6,MOT,"ND","Minot",35,62.885714,90
2005,6,MQT,NA,NA,26,41.961538,86
2005,6,OMA,"NE","Omaha",837,32.884109,1989
2005,6,PDX,"OR","Portland",2338,23.721984,4677
2005,6,RDM,"OR","Redmond",92,17.891304,292
2005,6,SCC,"AK","Deadhorse",11,28.545454,28
2005,6,SGU,"UT","St George",92,14.108695,233
2005,6,SWF,"NY","Newburgh",94,54.904255,266
2005,6,VLD,"GA","Valdosta",85,39.811764,110
2005,7,ADQ,"AK","Kodiak",51,21.784313,62
2005,7,ATL,"GA","Atlanta",23066,45.026532,36386
2005,7,AVP,"PA","Wilkes-Barre/Scranton",77,46.753246,175
2005,7,AZO,"MI","Kalamazoo",114,23.868421,261
2005,7,CAK,"OH","Akron",346,46.069364,854
2005,7,CHA,"TN","Chattanooga",190,35.452631,368
2005,7,CMH,"OH","Columbus",1273,40.124901,3160
2005,7,COD,"WY","Cody",42,16.214285,121
2005,7,CVG,"KY","Covington",7654,24.901881,18032
2005,7,DBQ,"IA","Dubuque",33,42.242424,119
2005,7,EKO,"NV","Elko",57,11.070175,168
2005,7,ELP,"TX","El Paso",869,29.523590,1913
2005,7,FAI,"AK","Fairbanks",280,24.978571,578
2005,7,FAY,"NC","Fayetteville",70,46.500000,118
2005,7,GJT,"CO","Grand Junction",156,18.269230,349
2005,7,GPT,"MS","Gulfport-Biloxi",253,42.608695,510
2005,7,GRR,"MI","Grand Rapids",511,39.160469,1266
2005,7,GTR,"MS","Columbus-Starkville-West Point",37,47.567567,79
2005,7,HPN,"NY","White Plains",254,47.736220,500
2005,7,ILM,"NC","Wilmington",169,37.568047,360
2005,7,LAN,"MI","Lansing",98,20.336734,273
2005,7,LAS,"NV","Las Vegas",7568,31.185385,14134
2005,7,MDT,"PA","Harrisburg",237,37.126582,666
2005,7,MIA,"FL","Miami",2949,41.227873,5609
2005,7,MOD,"CA","Modesto",33,19.333333,111
2005,7,OGG,"HI","Kahului",382,25.704188,1405
2005,7,PHL,"PA","Philadelphia",5919,59.349890,10552
2005,7,PIT,"PA","Pittsburgh",2097,42.269909,4475
2005,7,PSG,"AK","Petersburg",51,49.392156,62
2002,12,MDT,"PA","Harrisburg",151,40.933774,455
2002,12,MFR,"OR","Medford",54,52.907407,86
2002,12,MYR,"SC","Myrtle Beach",35,31.171428,147
2002,12,PNS,"FL","Pensacola",109,33.073394,312
2002,12,RNO,"NV","Reno",910,24.561538,1942
2002,12,ROC,"NY","Rochester",309,30.126213,672
2002,12,SAT,"TX","San Antonio",1220,24.391803,3065
2002,12,SHV,"LA","Shreveport",136,15.220588,368
2002,12,STL,"MO","St Louis",3337,33.016781,9440
2002,12,STT,"VI","Charlotte Amalie",135,27.200000,311
2002,12,TYS,"TN","Knoxville",116,47.000000,285
2002,12,YAK,"AK","Yakutat",14,70.071428,48
2002,2,ABI,"TX","Abilene",34,18.235294,185
2002,2,ADQ,"AK","Kodiak",21,23.523809,48
2002,2,AKN,"AK","King Salmon",7,38.571428,12
2002,2,ATL,"GA","Atlanta",10214,16.555903,17582
2002,2,AVL,"NC","Asheville",20,6.100000,108
2002,2,AVP,"PA","Wilkes-Barre/Scranton",32,17.875000,108
2002,2,BOS,"MA","Boston",2893,21.187003,8122
2002,2,CAK,"OH","Akron",13,17.384615,26
2002,2,CID,"IA","Cedar Rapids",82,24.560975,373
2002,2,DEN,"CO","Denver",3623,18.841843,8580
2002,2,FAI,"AK","Fairbanks",170,25.323529,362
2002,2,IAH,"TX","Houston",3563,16.968285,9144
2002,2,JAN,"MS","Jackson",163,20.460122,530
2002,2,LRD,"TX","Laredo",40,15.875000,106
2002,2,MKE,"WI","Milwaukee",429,15.965034,1148
2002,2,ORF,"VA","Norfolk",512,17.427734,1449
2002,2,RST,"MN","Rochester",39,18.179487,175
2002,2,SIT,"AK","Sitka",37,29.270270,77
2002,2,SMF,"CA","Sacramento",946,16.974630,2927
2002,2,TOL,"OH","Toledo",55,24.981818,136
2002,2,TPA,"FL","Tampa",1941,17.571354,5009
2002,2,WRG,"AK","Wrangell",27,29.037037,48
2002,3,ABQ,"NM","Albuquerque",1265,21.345454,3015
2002,3,AMA,"TX","Amarillo",203,21.935960,514
2002,3,CAE,"SC","Columbia",79,20.202531,180
2002,3,CDV,"AK","Cordova",11,64.181818,61
2002,3,DSM,"IA","Des Moines",225,26.595555,689
2002,3,DTW,"MI","Detroit",7638,30.354150,11721
